id,R1-DP,R1-INT,R1-PRESORT,R1-SP,R2-DP,R2-INT,R2-PRESORT,R2-SP
ENSE00001273920_034 mut chr10:71649093-71649262 strand=1 len=77.27.66,115.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
ENSE00001273920_035 mut chr10:71649093-71649262 strand=1 len=77.27.66,50.0,0.0,20.0,0.0,66.0,0.0,26.0,0.0
ENSE00001273920_036 mut chr10:71649093-71649262 strand=1 len=77.27.66,0.0,5.0,0.0,0.0,5.0,9.0,3.0,0.0
ENSE00001273920_037 mut chr10:71649093-71649262 strand=1 len=77.27.66,766.0,5.0,172.0,8.0,197.0,10.0,56.0,10.0
ENSE00001273920_038 mut chr10:71649093-71649262 strand=1 len=77.27.66,0.0,36.0,6.0,33.0,0.0,46.0,37.0,45.0
ENSE00001273920_039 mut chr10:71649093-71649262 strand=1 len=77.27.66,65.0,65.0,32.0,0.0,37.0,4.0,7.0,11.0
ENSE00001273920_040 mut chr10:71649093-71649262 strand=1 len=77.27.66,71.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
ENSE00001273920_041 mut chr10:71649093-71649262 strand=1 len=77.27.66,16.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
ENSE00001273920_042 mut chr10:71649093-71649262 strand=1 len=77.27.66,571.0,0.0,96.0,0.0,163.0,0.0,83.0,0.0
ENSE00001273920_043 mut chr10:71649093-71649262 strand=1 len=77.27.66,122.0,0.0,118.0,0.0,93.0,0.0,12.0,0.0
ENSE00001273920_044 mut chr10:71649093-71649262 strand=1 len=77.27.66,545.0,0.0,22.0,0.0,76.0,0.0,41.0,0.0
ENSE00001273920_045 mut chr10:71649093-71649262 strand=1 len=77.27.66,196.0,0.0,60.0,0.0,199.0,5.0,63.0,0.0
ENSE00001273920_046 mut chr10:71649093-71649262 strand=1 len=77.27.66,89.0,0.0,32.0,0.0,82.0,0.0,14.0,0.0
ENSE00001273920_047 mut chr10:71649093-71649262 strand=1 len=77.27.66,70.0,26.0,48.0,0.0,124.0,99.0,240.0,0.0
ENSE00001273920_048 mut chr10:71649093-71649262 strand=1 len=77.27.66,20.0,71.0,69.0,2.0,8.0,36.0,51.0,13.0
ENSE00001273920_049 mut chr10:71649093-71649262 strand=1 len=77.27.66,14.0,77.0,18.0,0.0,0.0,23.0,35.0,0.0
ENSE00001273920_050 mut chr10:71649093-71649262 strand=1 len=77.27.66,122.0,0.0,25.0,0.0,214.0,3.0,38.0,4.0
ENSE00001273920_052 mut chr10:71649093-71649262 strand=1 len=77.27.66,59.0,0.0,16.0,0.0,6.0,0.0,0.0,0.0
ENSE00001273920_053 mut chr10:71649093-71649262 strand=1 len=77.27.66,176.0,0.0,23.0,0.0,14.0,0.0,66.0,13.0
ENSE00001273920_054 mut chr10:71649093-71649262 strand=1 len=77.27.66,24.0,0.0,17.0,1.0,16.0,0.0,0.0,0.0
ENSE00001273920_055 mut chr10:71649093-71649262 strand=1 len=77.27.66,7.0,0.0,1.0,0.0,13.0,0.0,33.0,0.0
ENSE00001273920_056 mut chr10:71649093-71649262 strand=1 len=77.27.66,82.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
ENSE00001273920_057 mut chr10:71649093-71649262 strand=1 len=77.27.66,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ENSE00001273920_058 mut chr10:71649093-71649262 strand=1 len=77.27.66,291.0,0.0,32.0,0.0,182.0,0.0,20.0,0.0
ENSE00001273920_059 mut chr10:71649093-71649262 strand=1 len=77.27.66,216.0,0.0,43.0,0.0,36.0,0.0,17.0,11.0
ENSE00001273920_060 mut chr10:71649093-71649262 strand=1 len=77.27.66,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00001273920_061 mut chr10:71649093-71649262 strand=1 len=77.27.66,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSE00001273920_062 mut chr10:71649093-71649262 strand=1 len=77.27.66,0.0,2.0,8.0,0.0,0.0,10.0,8.0,0.0
ENSE00001273920_063 mut chr10:71649093-71649262 strand=1 len=77.27.66,55.0,0.0,3.0,0.0,49.0,0.0,17.0,0.0
ENSE00001273920_064 mut chr10:71649093-71649262 strand=1 len=77.27.66,121.0,3.0,31.0,0.0,149.0,0.0,49.0,0.0
ENSE00001273920_065 mut chr10:71649093-71649262 strand=1 len=77.27.66,56.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0
ENSE00001273920_067 mut chr10:71649093-71649262 strand=1 len=77.27.66,1.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0
ENSE00001273920_068 mut chr10:71649093-71649262 strand=1 len=77.27.66,121.0,0.0,35.0,0.0,80.0,0.0,51.0,0.0
ENSE00001273920_069 mut chr10:71649093-71649262 strand=1 len=77.27.66,240.0,4.0,30.0,0.0,32.0,0.0,33.0,0.0
ENSE00001273920_070 mut chr10:71649093-71649262 strand=1 len=77.27.66,198.0,0.0,73.0,23.0,144.0,3.0,74.0,0.0
ENSE00001273920_071 mut chr10:71649093-71649262 strand=1 len=77.27.66,0.0,35.0,27.0,17.0,0.0,33.0,36.0,15.0
ENSE00001273920_072 mut chr10:71649093-71649262 strand=1 len=77.27.66,28.0,53.0,13.0,5.0,39.0,39.0,62.0,0.0
ENSE00001273920_073 mut chr10:71649093-71649262 strand=1 len=77.27.66,612.0,1.0,250.0,4.0,219.0,6.0,96.0,2.0
ENSE00001273920_074 mut chr10:71649093-71649262 strand=1 len=77.27.66,297.0,19.0,106.0,0.0,269.0,3.0,90.0,0.0
ENSE00001273920_075 mut chr10:71649093-71649262 strand=1 len=77.27.66,48.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
ENSE00001273920_076 mut chr10:71649093-71649262 strand=1 len=77.27.66,185.0,0.0,36.0,2.0,5.0,0.0,13.0,0.0
"ENSE00001273982 chr17:7224650-7224819 strand=-1 len=30.99.41 ccds=CCDS42251.1,CCDS42252.1",8.0,15.0,3.0,0.0,19.0,0.0,0.0,0.0
"ENSE00001274043 chr10:71658396-71658565 strand=1 len=57.66.47 ccds=CCDS44428.1,CCDS44419.1,CCDS44423.1,CCDS44425.1,CCDS44427.1",14.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
"ENSE00001274046 chr14:21488028-21488197 strand=-1 len=51.57.62 ccds=CCDS9565.1,CCDS9565.1,CCDS9565.1,CCDS9564.1,CCDS9564.1,CCDS9565.1",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"ENSE00001274072 chr10:71676977-71677146 strand=1 len=68.45.57 ccds=CCDS44423.1,CCDS44425.1,CCDS44424.1,CCDS44427.1,CCDS44428.1,CCDS44419.1",0.0,101.0,58.0,0.0,11.0,17.0,1.0,0.0
"ENSE00001274300 chr10:71706991-71707160 strand=1 len=72.36.62 ccds=CCDS44427.1,CCDS44423.1,CCDS44425.1,CCDS44424.1,CCDS44428.1,CCDS44419.1",0.0,0.0,21.0,24.0,0.0,0.0,9.0,28.0
ENSE00001274312 chr8:38911956-38912125 strand=1 len=44.93.33 ccds=CCDS6112.1,1.0,12.0,27.0,24.0,127.0,0.0,140.0,95.0
"ENSE00001274439 chr10:71716689-71716858 strand=1 len=71.39.60 ccds=CCDS44428.1,CCDS44419.1,CCDS44427.1,CCDS44423.1,CCDS44425.1,CCDS44424.1",0.0,11.0,29.0,50.0,0.0,9.0,17.0,88.0
ENSE00001274454 chr22:45754547-45754716 strand=-1 len=30.99.41 ccds=CCDS43027.1,0.0,0.0,50.0,106.0,0.0,0.0,7.0,11.0
ENSE00001274567 chr8:104442789-104442958 strand=1 len=51.78.41 ccds=CCDS34934.1,4.0,10.0,41.0,0.0,6.0,25.0,13.0,0.0
ENSE00001275609 chr12:96691000-96691169 strand=-1 len=48.63.59 ccds=CCDS9061.1,73.0,0.0,28.0,0.0,2.0,0.0,82.0,116.0
"ENSE00001275715 chr2:61233656-61233825 strand=-1 len=36.87.47 ccds=CCDS1865.1,CCDS1865.1",20.0,21.0,135.0,131.0,41.0,6.0,135.0,181.0
ENSE00001275715_001 mut chr2:61233656-61233825 strand=-1 len=36.87.47,271.0,13.0,43.0,28.0,81.0,147.0,62.0,0.0
ENSE00001275715_002 mut chr2:61233656-61233825 strand=-1 len=36.87.47,235.0,0.0,80.0,0.0,359.0,4.0,197.0,12.0
ENSE00001275715_003 mut chr2:61233656-61233825 strand=-1 len=36.87.47,13.0,18.0,30.0,39.0,0.0,0.0,57.0,30.0
ENSE00001275715_004 mut chr2:61233656-61233825 strand=-1 len=36.87.47,534.0,0.0,99.0,35.0,480.0,2.0,192.0,1.0
ENSE00001275715_005 mut chr2:61233656-61233825 strand=-1 len=36.87.47,1.0,0.0,48.0,74.0,16.0,19.0,31.0,35.0
ENSE00001275715_006 mut chr2:61233656-61233825 strand=-1 len=36.87.47,22.0,3.0,145.0,331.0,18.0,13.0,45.0,182.0
ENSE00001275715_007 mut chr2:61233656-61233825 strand=-1 len=36.87.47,1.0,82.0,73.0,78.0,0.0,1.0,23.0,11.0
ENSE00001275715_008 mut chr2:61233656-61233825 strand=-1 len=36.87.47,8.0,0.0,29.0,17.0,12.0,8.0,5.0,16.0
ENSE00001275715_009 mut chr2:61233656-61233825 strand=-1 len=36.87.47,0.0,5.0,9.0,10.0,5.0,0.0,27.0,20.0
ENSE00001275715_010 mut chr2:61233656-61233825 strand=-1 len=36.87.47,0.0,0.0,3.0,0.0,0.0,0.0,8.0,2.0
ENSE00001275715_011 mut chr2:61233656-61233825 strand=-1 len=36.87.47,36.0,55.0,34.0,71.0,6.0,1.0,52.0,40.0
ENSE00001275715_012 mut chr2:61233656-61233825 strand=-1 len=36.87.47,12.0,0.0,76.0,79.0,62.0,12.0,82.0,37.0
ENSE00001275715_013 mut chr2:61233656-61233825 strand=-1 len=36.87.47,551.0,0.0,140.0,1.0,528.0,1.0,228.0,1.0
ENSE00001275715_014 mut chr2:61233656-61233825 strand=-1 len=36.87.47,53.0,0.0,24.0,10.0,83.0,0.0,31.0,0.0
ENSE00001275715_015 mut chr2:61233656-61233825 strand=-1 len=36.87.47,143.0,0.0,38.0,3.0,119.0,17.0,46.0,4.0
ENSE00001275715_016 mut chr2:61233656-61233825 strand=-1 len=36.87.47,10.0,4.0,62.0,38.0,36.0,2.0,111.0,4.0
ENSE00001275715_017 mut chr2:61233656-61233825 strand=-1 len=36.87.47,85.0,11.0,12.0,4.0,10.0,0.0,11.0,0.0
ENSE00001275715_018 mut chr2:61233656-61233825 strand=-1 len=36.87.47,214.0,0.0,85.0,1.0,222.0,0.0,23.0,2.0
ENSE00001275715_019 mut chr2:61233656-61233825 strand=-1 len=36.87.47,20.0,6.0,59.0,41.0,6.0,6.0,30.0,56.0
ENSE00001275715_020 mut chr2:61233656-61233825 strand=-1 len=36.87.47,53.0,28.0,51.0,1.0,59.0,0.0,16.0,0.0
ENSE00001275715_021 mut chr2:61233656-61233825 strand=-1 len=36.87.47,24.0,6.0,25.0,34.0,9.0,0.0,57.0,50.0
ENSE00001275715_022 mut chr2:61233656-61233825 strand=-1 len=36.87.47,2.0,3.0,38.0,46.0,0.0,2.0,29.0,7.0
ENSE00001275715_023 mut chr2:61233656-61233825 strand=-1 len=36.87.47,585.0,0.0,149.0,9.0,345.0,9.0,229.0,0.0
ENSE00001275715_024 mut chr2:61233656-61233825 strand=-1 len=36.87.47,199.0,0.0,48.0,7.0,66.0,0.0,61.0,8.0
ENSE00001275715_025 mut chr2:61233656-61233825 strand=-1 len=36.87.47,12.0,18.0,85.0,122.0,18.0,12.0,71.0,192.0
ENSE00001275715_026 mut chr2:61233656-61233825 strand=-1 len=36.87.47,12.0,2.0,7.0,26.0,35.0,0.0,17.0,51.0
ENSE00001275715_027 mut chr2:61233656-61233825 strand=-1 len=36.87.47,0.0,8.0,57.0,70.0,3.0,0.0,50.0,62.0
ENSE00001275715_028 mut chr2:61233656-61233825 strand=-1 len=36.87.47,39.0,0.0,2.0,0.0,33.0,0.0,5.0,0.0
ENSE00001275715_029 mut chr2:61233656-61233825 strand=-1 len=36.87.47,31.0,6.0,91.0,191.0,0.0,0.0,36.0,49.0
ENSE00001275715_030 mut chr2:61233656-61233825 strand=-1 len=36.87.47,10.0,0.0,3.0,8.0,0.0,0.0,46.0,40.0
ENSE00001275715_031 mut chr2:61233656-61233825 strand=-1 len=36.87.47,81.0,4.0,81.0,144.0,16.0,0.0,45.0,55.0
ENSE00001275715_032 mut chr2:61233656-61233825 strand=-1 len=36.87.47,1.0,0.0,61.0,137.0,75.0,9.0,79.0,211.0
ENSE00001275715_033 mut chr2:61233656-61233825 strand=-1 len=36.87.47,13.0,24.0,82.0,149.0,167.0,5.0,131.0,54.0
ENSE00001275715_034 mut chr2:61233656-61233825 strand=-1 len=36.87.47,6.0,0.0,22.0,28.0,0.0,0.0,23.0,20.0
ENSE00001275715_035 mut chr2:61233656-61233825 strand=-1 len=36.87.47,15.0,43.0,58.0,128.0,9.0,0.0,102.0,84.0
ENSE00001275715_036 mut chr2:61233656-61233825 strand=-1 len=36.87.47,3.0,6.0,0.0,6.0,3.0,26.0,59.0,16.0
ENSE00001275715_037 mut chr2:61233656-61233825 strand=-1 len=36.87.47,3.0,0.0,69.0,38.0,0.0,12.0,40.0,61.0
ENSE00001275715_038 mut chr2:61233656-61233825 strand=-1 len=36.87.47,32.0,3.0,117.0,110.0,0.0,0.0,27.0,110.0
ENSE00001275715_039 mut chr2:61233656-61233825 strand=-1 len=36.87.47,8.0,17.0,60.0,31.0,8.0,0.0,9.0,7.0
ENSE00001275715_040 mut chr2:61233656-61233825 strand=-1 len=36.87.47,41.0,0.0,9.0,0.0,170.0,12.0,76.0,5.0
ENSE00001275715_041 mut chr2:61233656-61233825 strand=-1 len=36.87.47,314.0,0.0,96.0,0.0,185.0,2.0,40.0,0.0
ENSE00001275715_042 mut chr2:61233656-61233825 strand=-1 len=36.87.47,268.0,0.0,85.0,6.0,144.0,3.0,67.0,0.0
ENSE00001275715_043 mut chr2:61233656-61233825 strand=-1 len=36.87.47,311.0,11.0,64.0,0.0,237.0,2.0,81.0,29.0
ENSE00001275715_044 mut chr2:61233656-61233825 strand=-1 len=36.87.47,0.0,62.0,4.0,7.0,0.0,17.0,0.0,3.0
ENSE00001275715_045 mut chr2:61233656-61233825 strand=-1 len=36.87.47,286.0,0.0,48.0,0.0,407.0,5.0,162.0,0.0
ENSE00001275715_046 mut chr2:61233656-61233825 strand=-1 len=36.87.47,9.0,22.0,46.0,35.0,10.0,59.0,26.0,80.0
ENSE00001275715_047 mut chr2:61233656-61233825 strand=-1 len=36.87.47,222.0,10.0,82.0,0.0,363.0,7.0,130.0,10.0
ENSE00001275715_048 mut chr2:61233656-61233825 strand=-1 len=36.87.47,0.0,0.0,8.0,26.0,23.0,0.0,16.0,27.0
ENSE00001275715_049 mut chr2:61233656-61233825 strand=-1 len=36.87.47,213.0,0.0,39.0,0.0,44.0,0.0,29.0,0.0
ENSE00001275715_050 mut chr2:61233656-61233825 strand=-1 len=36.87.47,8.0,201.0,30.0,9.0,10.0,36.0,3.0,38.0
ENSE00001275715_051 mut chr2:61233656-61233825 strand=-1 len=36.87.47,15.0,11.0,53.0,52.0,14.0,0.0,7.0,25.0
ENSE00001275715_052 mut chr2:61233656-61233825 strand=-1 len=36.87.47,0.0,20.0,47.0,12.0,0.0,15.0,44.0,48.0
ENSE00001275715_053 mut chr2:61233656-61233825 strand=-1 len=36.87.47,38.0,0.0,27.0,0.0,57.0,20.0,30.0,3.0
ENSE00001275715_054 mut chr2:61233656-61233825 strand=-1 len=36.87.47,0.0,12.0,40.0,0.0,29.0,27.0,46.0,0.0
ENSE00001275715_055 mut chr2:61233656-61233825 strand=-1 len=36.87.47,386.0,35.0,90.0,8.0,136.0,55.0,47.0,13.0
ENSE00001275715_056 mut chr2:61233656-61233825 strand=-1 len=36.87.47,250.0,15.0,17.0,1.0,135.0,0.0,32.0,0.0
ENSE00001275715_057 mut chr2:61233656-61233825 strand=-1 len=36.87.47,23.0,0.0,43.0,65.0,12.0,0.0,5.0,25.0
ENSE00001275715_058 mut chr2:61233656-61233825 strand=-1 len=36.87.47,2.0,53.0,194.0,225.0,15.0,0.0,26.0,134.0
ENSE00001275715_059 mut chr2:61233656-61233825 strand=-1 len=36.87.47,2.0,0.0,34.0,58.0,1.0,4.0,9.0,9.0
ENSE00001275715_060 mut chr2:61233656-61233825 strand=-1 len=36.87.47,7.0,33.0,86.0,134.0,5.0,0.0,38.0,59.0
ENSE00001275715_061 mut chr2:61233656-61233825 strand=-1 len=36.87.47,5.0,27.0,63.0,234.0,15.0,42.0,162.0,192.0
ENSE00001275715_062 mut chr2:61233656-61233825 strand=-1 len=36.87.47,1.0,0.0,36.0,109.0,26.0,0.0,30.0,36.0
ENSE00001275715_063 mut chr2:61233656-61233825 strand=-1 len=36.87.47,0.0,13.0,46.0,54.0,0.0,4.0,75.0,89.0
ENSE00001275715_064 mut chr2:61233656-61233825 strand=-1 len=36.87.47,2.0,6.0,89.0,135.0,13.0,0.0,181.0,164.0
ENSE00001275715_065 mut chr2:61233656-61233825 strand=-1 len=36.87.47,0.0,2.0,57.0,58.0,3.0,0.0,58.0,66.0
ENSE00001275715_066 mut chr2:61233656-61233825 strand=-1 len=36.87.47,0.0,23.0,89.0,51.0,17.0,22.0,23.0,35.0
ENSE00001275715_067 mut chr2:61233656-61233825 strand=-1 len=36.87.47,12.0,14.0,297.0,246.0,27.0,4.0,223.0,150.0
ENSE00001275715_068 mut chr2:61233656-61233825 strand=-1 len=36.87.47,14.0,2.0,53.0,71.0,3.0,0.0,5.0,11.0
ENSE00001275715_069 mut chr2:61233656-61233825 strand=-1 len=36.87.47,14.0,9.0,40.0,61.0,25.0,0.0,34.0,69.0
ENSE00001275715_070 mut chr2:61233656-61233825 strand=-1 len=36.87.47,123.0,7.0,53.0,0.0,47.0,0.0,77.0,0.0
ENSE00001275715_071 mut chr2:61233656-61233825 strand=-1 len=36.87.47,205.0,10.0,17.0,6.0,5.0,0.0,0.0,0.0
ENSE00001275715_072 mut chr2:61233656-61233825 strand=-1 len=36.87.47,128.0,0.0,26.0,1.0,379.0,0.0,133.0,0.0
ENSE00001275715_073 mut chr2:61233656-61233825 strand=-1 len=36.87.47,0.0,0.0,54.0,76.0,0.0,0.0,9.0,31.0
ENSE00001275715_074 mut chr2:61233656-61233825 strand=-1 len=36.87.47,113.0,5.0,19.0,0.0,45.0,0.0,12.0,1.0
ENSE00001275726 chr15:28366454-28366623 strand=-1 len=38.84.48 ccds=CCDS10021.1,0.0,7.0,68.0,77.0,0.0,0.0,16.0,105.0
"ENSE00001275978 chr18:21711775-21711944 strand=1 len=71.39.60 ccds=CCDS32804.1,CCDS45839.1",0.0,170.0,22.0,1.0,1.0,61.0,14.0,1.0
ENSE00001276022 chr12:96694031-96694200 strand=-1 len=51.57.62 ccds=CCDS9061.1,0.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0
"ENSE00001276551 chr9:123676466-123676635 strand=-1 len=47.66.57 ccds=CCDS6825.1,CCDS6825.1",137.0,7.0,343.0,575.0,41.0,23.0,288.0,423.0
ENSE00001277462 chr16:4390874-4391043 strand=-1 len=47.66.57 ccds=CCDS10512.1,57.0,621.0,157.0,55.0,0.0,150.0,59.0,68.0
"ENSE00001277918 chr18:12951789-12951958 strand=1 len=65.51.54 ccds=CCDS45832.1,CCDS32791.1",5.0,0.0,32.0,11.0,0.0,0.0,21.0,0.0
ENSE00001278025 chr18:9117779-9117948 strand=1 len=57.66.47 ccds=CCDS11842.1,20.0,4.0,87.0,218.0,20.0,5.0,71.0,148.0
ENSE00001278115 chr17:30804480-30804649 strand=1 len=59.63.48 ccds=CCDS11272.1,0.0,2.0,46.0,99.0,0.0,0.0,47.0,47.0
ENSE00001278425 chr1:248023877-248024046 strand=1 len=42.96.32 ccds=CCDS1636.1,0.0,19.0,39.0,85.0,2.0,2.0,34.0,50.0
ENSE00001278580 chr6:38834320-38834489 strand=1 len=47.87.36 ccds=CCDS4838.1,259.0,0.0,18.0,0.0,376.0,0.0,113.0,7.0
ENSE00001278820 chr17:7150066-7150235 strand=-1 len=44.72.54 ccds=CCDS11093.1,221.0,1.0,3.0,2.0,186.0,0.0,63.0,0.0
ENSE00001279078 chr11:34176203-34176372 strand=-1 len=45.69.56 ccds=CCDS7890.1,0.0,0.0,0.0,14.0,0.0,8.0,26.0,37.0
"ENSE00001279085 chr8:141716182-141716351 strand=-1 len=36.87.47 ccds=CCDS6381.1,CCDS6381.1",35.0,0.0,0.0,0.0,3.0,9.0,21.0,51.0
ENSE00001279654 chr2:8887224-8887393 strand=-1 len=51.57.62 ccds=CCDS42650.1,170.0,3.0,21.0,0.0,10.0,0.0,4.0,0.0
ENSE00001280479 chr17:7140671-7140840 strand=-1 len=33.93.44 ccds=CCDS42250.1,3.0,0.0,12.0,0.0,0.0,0.0,10.0,0.0
ENSE00001280512_035 mut chr8:144888536-144888705 strand=-1 len=41.78.51,3.0,30.0,2.0,0.0,0.0,5.0,3.0,0.0
ENSE00001280512_036 mut chr8:144888536-144888705 strand=-1 len=41.78.51,48.0,0.0,20.0,5.0,52.0,0.0,48.0,0.0
ENSE00001280512_067 mut chr8:144888536-144888705 strand=-1 len=41.78.51,567.0,0.0,137.0,2.0,126.0,0.0,32.0,0.0
ENSE00001280512_068 mut chr8:144888536-144888705 strand=-1 len=41.78.51,1136.0,12.0,279.0,10.0,488.0,2.0,230.0,10.0
"ENSE00001280522 chr8:144889059-144889228 strand=-1 len=35.90.45 ccds=CCDS6412.1,CCDS6411.1",64.0,0.0,26.0,0.0,39.0,0.0,34.0,0.0
"ENSE00001280531 chr8:144889674-144889843 strand=-1 len=48.63.59 ccds=CCDS6412.1,CCDS6411.1",526.0,0.0,129.0,0.0,248.0,0.0,70.0,3.0
ENSE00001280662 chr8:144873794-144873963 strand=-1 len=42.75.53 ccds=CCDS6412.1,520.0,22.0,85.0,7.0,244.0,0.0,77.0,0.0
ENSE00001281051 chr12:122389321-122389490 strand=1 len=65.51.54 ccds=CCDS41853.1,1110.0,0.0,300.0,10.0,337.0,0.0,150.0,2.0
ENSE00001281365 chr22:28292498-28292667 strand=-1 len=42.75.53 ccds=CCDS13842.1,0.0,58.0,79.0,97.0,0.0,8.0,6.0,5.0
"ENSE00001281540 chr15:64204069-64204238 strand=-1 len=38.84.48 ccds=CCDS10188.1,CCDS10188.1",48.0,14.0,146.0,46.0,26.0,10.0,108.0,17.0
"ENSE00001281798 chr10:105073907-105074076 strand=-1 len=36.87.47 ccds=CCDS31275.1,CCDS7546.1",64.0,25.0,187.0,466.0,42.0,9.0,162.0,242.0
"ENSE00001281842 chr10:105086261-105086430 strand=-1 len=30.99.41 ccds=CCDS31275.1,CCDS7546.1",227.0,21.0,88.0,67.0,22.0,6.0,129.0,145.0
ENSE00001282820 chr8:144800142-144800311 strand=1 len=75.30.65 ccds=CCDS6409.2,441.0,0.0,102.0,47.0,214.0,0.0,92.0,24.0
ENSE00001282820_001 mut chr8:144800142-144800311 strand=1 len=75.30.65,399.0,0.0,58.0,0.0,85.0,24.0,20.0,0.0
ENSE00001282820_002 mut chr8:144800142-144800311 strand=1 len=75.30.65,293.0,0.0,48.0,0.0,61.0,8.0,26.0,15.0
ENSE00001282820_003 mut chr8:144800142-144800311 strand=1 len=75.30.65,518.0,12.0,109.0,0.0,81.0,0.0,37.0,6.0
ENSE00001282820_004 mut chr8:144800142-144800311 strand=1 len=75.30.65,228.0,0.0,47.0,0.0,161.0,0.0,89.0,1.0
ENSE00001282820_005 mut chr8:144800142-144800311 strand=1 len=75.30.65,88.0,0.0,61.0,0.0,186.0,2.0,87.0,3.0
ENSE00001282820_006 mut chr8:144800142-144800311 strand=1 len=75.30.65,78.0,8.0,6.0,0.0,135.0,11.0,56.0,1.0
ENSE00001282820_007 mut chr8:144800142-144800311 strand=1 len=75.30.65,388.0,1.0,49.0,0.0,111.0,1.0,50.0,2.0
ENSE00001282820_008 mut chr8:144800142-144800311 strand=1 len=75.30.65,57.0,23.0,27.0,17.0,21.0,13.0,9.0,3.0
ENSE00001282820_009 mut chr8:144800142-144800311 strand=1 len=75.30.65,49.0,3.0,11.0,0.0,64.0,0.0,63.0,0.0
ENSE00001282820_010 mut chr8:144800142-144800311 strand=1 len=75.30.65,670.0,0.0,164.0,1.0,211.0,0.0,56.0,0.0
ENSE00001282820_011 mut chr8:144800142-144800311 strand=1 len=75.30.65,525.0,0.0,108.0,5.0,171.0,1.0,76.0,1.0
ENSE00001282820_012 mut chr8:144800142-144800311 strand=1 len=75.30.65,288.0,0.0,46.0,10.0,210.0,0.0,106.0,12.0
ENSE00001282820_013 mut chr8:144800142-144800311 strand=1 len=75.30.65,119.0,0.0,15.0,0.0,16.0,0.0,3.0,0.0
ENSE00001282820_014 mut chr8:144800142-144800311 strand=1 len=75.30.65,295.0,0.0,108.0,6.0,205.0,9.0,18.0,3.0
ENSE00001282820_015 mut chr8:144800142-144800311 strand=1 len=75.30.65,168.0,0.0,53.0,0.0,43.0,0.0,14.0,0.0
ENSE00001282820_016 mut chr8:144800142-144800311 strand=1 len=75.30.65,30.0,0.0,7.0,10.0,46.0,0.0,7.0,0.0
ENSE00001282820_017 mut chr8:144800142-144800311 strand=1 len=75.30.65,155.0,4.0,76.0,0.0,105.0,0.0,49.0,4.0
ENSE00001282820_018 mut chr8:144800142-144800311 strand=1 len=75.30.65,170.0,3.0,31.0,3.0,105.0,0.0,27.0,0.0
ENSE00001282820_019 mut chr8:144800142-144800311 strand=1 len=75.30.65,207.0,0.0,88.0,0.0,96.0,6.0,38.0,0.0
ENSE00001282820_020 mut chr8:144800142-144800311 strand=1 len=75.30.65,256.0,8.0,41.0,0.0,137.0,2.0,72.0,0.0
ENSE00001282820_021 mut chr8:144800142-144800311 strand=1 len=75.30.65,128.0,0.0,71.0,9.0,293.0,2.0,105.0,1.0
ENSE00001282820_022 mut chr8:144800142-144800311 strand=1 len=75.30.65,410.0,25.0,149.0,12.0,101.0,0.0,94.0,3.0
ENSE00001282820_023 mut chr8:144800142-144800311 strand=1 len=75.30.65,688.0,22.0,106.0,0.0,401.0,8.0,113.0,11.0
ENSE00001282820_024 mut chr8:144800142-144800311 strand=1 len=75.30.65,178.0,2.0,46.0,10.0,265.0,0.0,179.0,0.0
ENSE00001282820_025 mut chr8:144800142-144800311 strand=1 len=75.30.65,6.0,1.0,13.0,0.0,18.0,0.0,7.0,0.0
ENSE00001282820_026 mut chr8:144800142-144800311 strand=1 len=75.30.65,41.0,0.0,25.0,4.0,117.0,0.0,86.0,0.0
ENSE00001282820_027 mut chr8:144800142-144800311 strand=1 len=75.30.65,315.0,0.0,121.0,3.0,136.0,0.0,54.0,0.0
ENSE00001282820_028 mut chr8:144800142-144800311 strand=1 len=75.30.65,248.0,1.0,70.0,0.0,222.0,0.0,82.0,2.0
ENSE00001282820_029 mut chr8:144800142-144800311 strand=1 len=75.30.65,0.0,63.0,7.0,0.0,4.0,50.0,26.0,9.0
ENSE00001282820_030 mut chr8:144800142-144800311 strand=1 len=75.30.65,67.0,0.0,33.0,0.0,305.0,0.0,133.0,2.0
ENSE00001282820_031 mut chr8:144800142-144800311 strand=1 len=75.30.65,87.0,0.0,32.0,0.0,4.0,0.0,3.0,4.0
ENSE00001282820_032 mut chr8:144800142-144800311 strand=1 len=75.30.65,278.0,36.0,103.0,0.0,50.0,5.0,38.0,0.0
ENSE00001282820_033 mut chr8:144800142-144800311 strand=1 len=75.30.65,44.0,9.0,32.0,2.0,82.0,31.0,123.0,0.0
ENSE00001282820_034 mut chr8:144800142-144800311 strand=1 len=75.30.65,759.0,3.0,97.0,13.0,239.0,0.0,75.0,4.0
