id,R1-DN,R1-DP,R1-INT,R1-PRESORT,R1-SP,R2-DN,R2-DP,R2-INT,R2-PRESORT,R2-SP
ENSE00001582147_071 mut chr9:90262179-90262348 strand=1 len=41.99.30,142.0,229.0,201.0,2313.0,3364.0,15.0,357.0,9.0,268.0,887.0
ENSE00001582147_072 mut chr9:90262179-90262348 strand=1 len=41.99.30,0.0,95.0,373.0,1384.0,2385.0,7.0,124.0,711.0,541.0,1940.0
ENSE00001582147_073 mut chr9:90262179-90262348 strand=1 len=41.99.30,26.0,16.0,2306.0,1299.0,132.0,117.0,391.0,7329.0,1878.0,699.0
ENSE00001582147_074 mut chr9:90262179-90262348 strand=1 len=41.99.30,170.0,2415.0,25.0,1439.0,65.0,18.0,8105.0,47.0,1520.0,200.0
ENSE00001582147_075 mut chr9:90262179-90262348 strand=1 len=41.99.30,0.0,45.0,91.0,325.0,0.0,0.0,218.0,179.0,543.0,95.0
ENSE00001582147_076 mut chr9:90262179-90262348 strand=1 len=41.99.30,223.0,337.0,103.0,3233.0,5539.0,23.0,153.0,10.0,372.0,1273.0
ENSE00001582147_077 mut chr9:90262179-90262348 strand=1 len=41.99.30,21.0,163.0,123.0,1569.0,2505.0,0.0,148.0,46.0,605.0,2960.0
ENSE00001582147_078 mut chr9:90262179-90262348 strand=1 len=41.99.30,0.0,118.0,0.0,14.0,0.0,0.0,28.0,0.0,14.0,0.0
ENSE00001582147_079 mut chr9:90262179-90262348 strand=1 len=41.99.30,0.0,1774.0,2.0,854.0,0.0,0.0,1912.0,0.0,120.0,4.0
ENSE00001582147_080 mut chr9:90262179-90262348 strand=1 len=41.99.30,0.0,190.0,1624.0,999.0,0.0,0.0,447.0,3872.0,925.0,93.0
ENSE00001582147_081 mut chr9:90262179-90262348 strand=1 len=41.99.30,0.0,200.0,6535.0,2387.0,275.0,0.0,843.0,10871.0,1519.0,431.0
ENSE00001582181 chr4:6051493-6051662 strand=-1 len=53.54.63 ccds=CCDS47005.1,0.0,2.0,0.0,1.0,0.0,0.0,8.0,0.0,2.0,0.0
"ENSE00001582317 chr17:58979933-58980102 strand=1 len=48.84.38 ccds=CCDS45749.1,CCDS11626.1",0.0,0.0,3.0,5.0,12.0,0.0,2.0,0.0,19.0,5.0
"ENSE00001582750 chr17:5271624-5271793 strand=1 len=41.99.30 ccds=CCDS42243.1,CCDS42243.1,CCDS45592.1,CCDS45592.1",442.0,3.0,4.0,35.0,23.0,578.0,9.0,2.0,99.0,6.0
"ENSE00001582911 chr9:90256839-90257008 strand=1 len=45.90.35 ccds=CCDS43842.1,CCDS43842.1,CCDS43842.1",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"ENSE00001583054 chr2:210882150-210882319 strand=1 len=47.87.36 ccds=CCDS42810.1,CCDS42810.1,CCDS2388.1,CCDS42810.1",0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0
ENSE00001583416 chr5:176793665-176793834 strand=1 len=44.93.33 ccds=CCDS43405.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,49.0,325.0
ENSE00001585885 chr2:153399203-153399372 strand=1 len=50.81.39 ccds=CCDS46429.1,1.0,0.0,0.0,11.0,33.0,0.0,2.0,5.0,38.0,128.0
"ENSE00001587179 chr1:3160586-3160755 strand=1 len=65.51.54 ccds=CCDS41236.1,CCDS44048.1",18.0,330.0,222.0,2145.0,4204.0,85.0,521.0,502.0,4488.0,10850.0
ENSE00001588119 chr4:6042325-6042494 strand=-1 len=41.78.51 ccds=CCDS47005.1,0.0,566.0,244.0,455.0,175.0,0.0,419.0,12.0,61.0,269.0
ENSE00001589348 chr4:6031396-6031565 strand=-1 len=47.66.57 ccds=CCDS47005.1,0.0,2.0,11.0,51.0,171.0,1.0,21.0,5.0,107.0,134.0
"ENSE00001589892 chr10:64219438-64219607 strand=1 len=62.57.51 ccds=CCDS7264.1,CCDS41531.1",16.0,55.0,0.0,169.0,333.0,0.0,0.0,0.0,47.0,193.0
"ENSE00001591839 chr12:53859647-53859816 strand=1 len=69.42.59 ccds=CCDS44904.1,CCDS44901.1,CCDS44903.1,CCDS44902.1,CCDS44904.1,CCDS44902.1,CCDS44900.1,CCDS8859.1",0.0,0.0,6.0,12.0,11.0,0.0,0.0,8.0,15.0,8.0
ENSE00001591917 chr6:33147993-33148162 strand=-1 len=42.75.53 ccds=CCDS43452.1,0.0,1876.0,2.0,841.0,0.0,0.0,4204.0,0.0,1251.0,0.0
"ENSE00001591943 chr12:48373739-48373908 strand=-1 len=53.54.63 ccds=CCDS41778.1,CCDS8759.1",0.0,0.0,0.0,32.0,29.0,1.0,0.0,0.0,131.0,374.0
ENSE00001592036 chr4:39324919-39325088 strand=-1 len=41.78.51 ccds=CCDS3450.1,0.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0
ENSE00001592068 chr9:131721037-131721206 strand=1 len=44.93.33 ccds=CCDS35156.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
ENSE00001592075 chr7:7476980-7477149 strand=-1 len=45.69.56 ccds=CCDS43553.1,1.0,32.0,1.0,33.0,2.0,0.0,57.0,1.0,49.0,0.0
ENSE00001592732 chr17:7194377-7194546 strand=-1 len=35.90.45 ccds=CCDS11098.1,0.0,34.0,0.0,10.0,3.0,0.0,69.0,0.0,21.0,0.0
ENSE00001592744_040 mut chrX:38150165-38150334 strand=-1 len=47.66.57,0.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,4.0,0.0
ENSE00001592744_075 mut chrX:38150165-38150334 strand=-1 len=47.66.57,0.0,476.0,0.0,257.0,0.0,0.0,1630.0,0.0,496.0,0.0
"ENSE00001592772 chr1:144922154-144922323 strand=-1 len=33.93.44 ccds=CCDS30824.1,CCDS30826.1,CCDS30825.1",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSE00001593058 chr15:75581691-75581860 strand=1 len=47.87.36 ccds=CCDS45308.1,0.0,0.0,41.0,107.0,198.0,0.0,0.0,91.0,346.0,2254.0
ENSE00001593139 chr16:24807154-24807323 strand=1 len=74.33.63 ccds=CCDS10624.2,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,3.0,0.0
"ENSE00001593184 chr1:103427697-103427866 strand=-1 len=35.90.45 ccds=CCDS780.1,CCDS778.1",2.0,0.0,0.0,3.0,3.0,12.0,4.0,0.0,8.0,3.0
ENSE00001593400 chr3:37089964-37090133 strand=1 len=44.93.33 ccds=CCDS2663.1,1.0,34.0,0.0,21.0,0.0,0.0,21.0,0.0,10.0,0.0
"ENSE00001593515 chr8:30651673-30651842 strand=-1 len=35.90.45 ccds=CCDS6079.1,CCDS6079.1",0.0,6.0,0.0,1.0,0.0,0.0,84.0,0.0,16.0,5.0
ENSE00001593543 chr5:38338752-38338921 strand=1 len=48.84.38 ccds=CCDS3924.1,2.0,0.0,306.0,1198.0,1500.0,8.0,98.0,59.0,610.0,3920.0
ENSE00001593580 chr3:49139799-49139968 strand=-1 len=53.54.63 ccds=CCDS2788.1,0.0,2647.0,23.0,1709.0,98.0,1.0,566.0,5.0,151.0,0.0
ENSE00001593611 chr6:70854765-70854934 strand=1 len=45.90.35 ccds=CCDS4970.1,0.0,851.0,25.0,305.0,0.0,0.0,172.0,9.0,61.0,22.0
ENSE00001593801 chr6:33136243-33136412 strand=-1 len=53.54.63 ccds=CCDS43452.1,0.0,163.0,0.0,54.0,0.0,0.0,200.0,0.0,132.0,0.0
ENSE00001593826 chr2:26712498-26712667 strand=-1 len=48.63.59 ccds=CCDS1725.1,98.0,2507.0,108.0,1845.0,0.0,0.0,3427.0,80.0,1590.0,106.0
ENSE00001593922 chr4:141870411-141870580 strand=-1 len=44.72.54 ccds=CCDS34065.1,5.0,13.0,7.0,80.0,100.0,1.0,8.0,3.0,88.0,128.0
"ENSE00001594034 chr1:114254333-114254502 strand=-1 len=35.90.45 ccds=CCDS861.1,CCDS861.1",0.0,0.0,4.0,0.0,3.0,0.0,1.0,28.0,13.0,23.0
"ENSE00001594092 chr4:109765621-109765790 strand=-1 len=54.51.65 ccds=CCDS43258.1,CCDS43259.1",0.0,35.0,61.0,411.0,1596.0,9.0,3.0,2.0,108.0,348.0
"ENSE00001594282 chr5:68606909-68607078 strand=-1 len=36.87.47 ccds=CCDS4000.1,CCDS4000.1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSE00001594592 chr2:31422288-31422457 strand=-1 len=48.63.59 ccds=CCDS46254.1,0.0,5.0,123.0,63.0,212.0,0.0,1.0,180.0,66.0,11.0
ENSE00001594956 chr3:38912129-38912298 strand=-1 len=53.54.63 ccds=CCDS33737.1,0.0,0.0,1.0,2.0,10.0,1.0,1.0,0.0,5.0,12.0
"ENSE00001595572 chr17:33954608-33954777 strand=1 len=42.96.32 ccds=CCDS32621.1,CCDS32621.1,CCDS32622.1",1.0,8.0,10.0,13.0,47.0,2.0,1.0,37.0,31.0,59.0
"ENSE00001595637 chr14:21960405-21960574 strand=1 len=50.81.39 ccds=CCDS32043.1,CCDS32043.1",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
"ENSE00001595883 chr1:103471765-103471934 strand=-1 len=53.54.63 ccds=CCDS780.1,CCDS778.1",0.0,335.0,1.0,106.0,13.0,0.0,148.0,2.0,128.0,0.0
ENSE00001595910 chr4:890213-890382 strand=-1 len=35.90.45 ccds=CCDS3340.1,0.0,212.0,34.0,150.0,9.0,0.0,30.0,19.0,80.0,0.0
ENSE00001596103 chrX:77110963-77111132 strand=-1 len=35.90.45 ccds=CCDS14436.2,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,5.0,0.0
"ENSE00001596131 chr11:16205387-16205556 strand=-1 len=45.69.56 ccds=CCDS7821.1,CCDS7821.1",0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,11.0
"ENSE00001596219 chrX:70468252-70468421 strand=-1 len=36.87.47 ccds=CCDS14409.1,CCDS14409.1",0.0,31.0,15.0,343.0,516.0,6.0,301.0,92.0,1365.0,3461.0
ENSE00001596360 chr9:117002437-117002606 strand=1 len=63.54.53 ccds=CCDS6802.1,20.0,6.0,30.0,233.0,194.0,0.0,0.0,0.0,675.0,2526.0
"ENSE00001596361 chr3:9719615-9719784 strand=1 len=53.75.42 ccds=CCDS43044.1,CCDS43043.1,CCDS43045.1",2.0,0.0,11.0,269.0,2047.0,2.0,2.0,2.0,100.0,408.0
ENSE00001596637 chr11:128934703-128934872 strand=-1 len=33.93.44 ccds=CCDS44769.1,0.0,0.0,1.0,14.0,37.0,0.0,0.0,2.0,27.0,44.0
ENSE00001596653 chr3:50009447-50009616 strand=1 len=45.90.35 ccds=CCDS2809.1,0.0,1.0,3.0,17.0,61.0,1.0,8.0,3.0,53.0,250.0
ENSE00001596728 chr1:43161825-43161994 strand=1 len=45.90.35 ccds=CCDS470.1,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0
"ENSE00001597060 chr1:89408652-89408821 strand=-1 len=36.87.47 ccds=CCDS30766.1,CCDS30767.1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
ENSE00001597290 chr2:28836841-28837010 strand=1 len=57.66.47 ccds=CCDS33168.1,0.0,3.0,6.0,22.0,50.0,0.0,2.0,3.0,21.0,20.0
ENSE00001597356 chrX:1557934-1558103 strand=-1 len=56.48.66 ccds=CCDS43917.1,0.0,64.0,286.0,1876.0,2106.0,392.0,518.0,92.0,1941.0,7052.0
"ENSE00001597659 chr1:103363628-103363797 strand=-1 len=53.54.63 ccds=CCDS778.1,CCDS780.1",0.0,2.0,3.0,13.0,21.0,0.0,1.0,1.0,32.0,77.0
ENSE00001597828 chr10:133962875-133963044 strand=1 len=41.99.30 ccds=CCDS44494.1,0.0,0.0,8.0,523.0,395.0,0.0,0.0,76.0,340.0,2027.0
ENSE00001597968 chr2:28855769-28855938 strand=1 len=42.96.32 ccds=CCDS33168.1,39.0,138.0,294.0,2349.0,4221.0,79.0,520.0,208.0,1990.0,9872.0
"ENSE00001598088 chr20:479845-480014 strand=-1 len=54.51.65 ccds=CCDS13003.1,CCDS13003.1",1.0,3.0,10.0,8.0,0.0,0.0,4.0,5.0,8.0,0.0
ENSE00001598152 chr22:28269685-28269854 strand=-1 len=41.78.51 ccds=CCDS13842.1,0.0,9.0,5.0,72.0,252.0,0.0,5.0,2.0,73.0,196.0
ENSE00001598530 chr11:59418177-59418346 strand=-1 len=50.60.60 ccds=CCDS44613.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ENSE00001598578 chr3:48929380-48929549 strand=-1 len=33.93.44 ccds=CCDS2779.1,2.0,16.0,8.0,164.0,723.0,0.0,9.0,6.0,103.0,396.0
ENSE00001598777 chr1:40773065-40773234 strand=-1 len=53.54.63 ccds=CCDS450.1,0.0,41.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
"ENSE00001598832 chr12:48387724-48387893 strand=-1 len=53.54.63 ccds=CCDS41778.1,CCDS8759.1",0.0,39.0,147.0,72.0,69.0,0.0,10.0,465.0,144.0,38.0
ENSE00001599019 chr22:37707443-37707612 strand=1 len=54.72.44 ccds=CCDS13946.1,0.0,27.0,4407.0,2033.0,327.0,0.0,198.0,943.0,58.0,24.0
ENSE00001599276 chr4:147227040-147227209 strand=-1 len=38.84.48 ccds=CCDS34073.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0
"ENSE00001599365 chr11:2186866-2187035 strand=-1 len=32.96.42 ccds=CCDS7730.1,CCDS7731.1,CCDS31338.1",0.0,0.0,0.0,0.0,0.0,0.0,342.0,0.0,372.0,0.0
ENSE00001599373 chr3:15371963-15372132 strand=-1 len=48.63.59 ccds=CCDS2625.2,0.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,10.0,8.0
"ENSE00001599383 chr1:45796129-45796298 strand=-1 len=59.42.69 ccds=CCDS520.1,CCDS41322.1,CCDS41322.1,CCDS41322.1,CCDS41321.1,CCDS41320.1",0.0,5.0,69.0,96.0,206.0,0.0,7.0,33.0,44.0,27.0
"ENSE00001599452 chr11:47684542-47684711 strand=-1 len=36.87.47 ccds=CCDS7944.1,CCDS7944.1",0.0,5.0,0.0,0.0,0.0,1.0,29.0,0.0,6.0,0.0
ENSE00001599706 chr11:73915354-73915523 strand=1 len=44.93.33 ccds=CCDS44678.1,1.0,14.0,2.0,17.0,0.0,0.0,37.0,0.0,18.0,0.0
ENSE00001599945 chr7:138356734-138356903 strand=-1 len=30.99.41 ccds=CCDS47721.1,0.0,682.0,11.0,96.0,7.0,0.0,238.0,14.0,168.0,11.0
ENSE00001600280 chr6:30134911-30135080 strand=1 len=42.96.32 ccds=CCDS4677.1,0.0,5.0,0.0,5.0,33.0,0.0,0.0,2.0,3.0,9.0
"ENSE00001600313 chr1:39723564-39723733 strand=1 len=44.93.33 ccds=CCDS435.1,CCDS435.1",0.0,1.0,1.0,18.0,33.0,0.0,2.0,0.0,36.0,52.0
"ENSE00001600371 chr12:2743415-2743584 strand=1 len=48.84.38 ccds=CCDS44788.1,CCDS44787.1,CCDS44797.1,CCDS44794.1,CCDS44795.1,CCDS44790.1,CCDS44793.1,CCDS44799.1,CCDS44792.1,CCDS44789.1,CCDS44801.1,CCDS44800.1",0.0,906.0,3.0,256.0,19.0,0.0,690.0,7.0,385.0,41.0
ENSE00001600371_001 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,46.0,0.0,13.0,13.0,0.0,68.0,0.0,43.0,4.0
ENSE00001600371_002 mut chr12:2743415-2743584 strand=1 len=48.84.38,6.0,302.0,4.0,72.0,2.0,0.0,276.0,1.0,130.0,2.0
ENSE00001600371_003 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,434.0,2.0,124.0,15.0,0.0,195.0,0.0,119.0,41.0
ENSE00001600371_004 mut chr12:2743415-2743584 strand=1 len=48.84.38,3.0,529.0,2.0,101.0,9.0,0.0,336.0,9.0,169.0,1.0
ENSE00001600371_005 mut chr12:2743415-2743584 strand=1 len=48.84.38,16.0,1032.0,6.0,632.0,42.0,0.0,254.0,21.0,106.0,7.0
ENSE00001600371_006 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,131.0,9.0,39.0,0.0,0.0,96.0,0.0,39.0,0.0
ENSE00001600371_007 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,250.0,0.0,60.0,46.0,0.0,82.0,0.0,52.0,0.0
ENSE00001600371_008 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,337.0,3.0,83.0,2.0,0.0,234.0,1.0,148.0,10.0
ENSE00001600371_009 mut chr12:2743415-2743584 strand=1 len=48.84.38,2.0,527.0,4.0,125.0,2.0,0.0,248.0,1.0,174.0,7.0
ENSE00001600371_010 mut chr12:2743415-2743584 strand=1 len=48.84.38,6.0,283.0,0.0,61.0,0.0,0.0,299.0,0.0,124.0,9.0
ENSE00001600371_011 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,915.0,11.0,232.0,76.0,1.0,716.0,3.0,365.0,10.0
ENSE00001600371_012 mut chr12:2743415-2743584 strand=1 len=48.84.38,2.0,407.0,2.0,109.0,15.0,1.0,220.0,4.0,131.0,6.0
ENSE00001600371_013 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,125.0,0.0,34.0,4.0,0.0,167.0,1.0,105.0,2.0
ENSE00001600371_014 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,269.0,0.0,99.0,27.0,0.0,165.0,2.0,108.0,2.0
ENSE00001600371_015 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,966.0,0.0,226.0,42.0,0.0,413.0,0.0,215.0,4.0
ENSE00001600371_016 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,252.0,0.0,75.0,0.0,4.0,167.0,1.0,107.0,0.0
ENSE00001600371_017 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,332.0,2.0,142.0,0.0,0.0,181.0,0.0,89.0,1.0
ENSE00001600371_018 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,709.0,1.0,174.0,41.0,0.0,389.0,3.0,173.0,19.0
ENSE00001600371_019 mut chr12:2743415-2743584 strand=1 len=48.84.38,1.0,846.0,10.0,249.0,17.0,8.0,396.0,10.0,217.0,16.0
ENSE00001600371_020 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,188.0,1.0,60.0,6.0,0.0,212.0,0.0,126.0,1.0
ENSE00001600371_021 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,290.0,0.0,77.0,0.0,0.0,279.0,3.0,182.0,2.0
ENSE00001600371_022 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,281.0,0.0,84.0,2.0,0.0,62.0,0.0,53.0,0.0
ENSE00001600371_023 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,304.0,0.0,55.0,0.0,0.0,215.0,0.0,103.0,16.0
ENSE00001600371_024 mut chr12:2743415-2743584 strand=1 len=48.84.38,1.0,260.0,0.0,60.0,0.0,0.0,112.0,0.0,95.0,6.0
ENSE00001600371_025 mut chr12:2743415-2743584 strand=1 len=48.84.38,3.0,329.0,16.0,103.0,0.0,0.0,389.0,1.0,215.0,5.0
ENSE00001600371_026 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,213.0,0.0,65.0,1.0,0.0,98.0,5.0,61.0,1.0
ENSE00001600371_027 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,17.0,0.0,14.0,0.0,0.0,110.0,0.0,67.0,0.0
ENSE00001600371_028 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,340.0,9.0,86.0,3.0,0.0,201.0,18.0,118.0,21.0
ENSE00001600371_029 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,161.0,0.0,22.0,0.0,2.0,175.0,0.0,93.0,0.0
ENSE00001600371_030 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,549.0,1.0,169.0,4.0,12.0,434.0,0.0,208.0,7.0
ENSE00001600371_031 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,533.0,5.0,153.0,11.0,0.0,213.0,16.0,127.0,0.0
ENSE00001600371_032 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,208.0,4.0,23.0,2.0,0.0,232.0,0.0,131.0,0.0
ENSE00001600371_033 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,388.0,1.0,107.0,0.0,1.0,142.0,0.0,87.0,6.0
ENSE00001600371_034 mut chr12:2743415-2743584 strand=1 len=48.84.38,1.0,141.0,0.0,41.0,5.0,0.0,97.0,7.0,47.0,2.0
ENSE00001600371_035 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,416.0,6.0,125.0,4.0,0.0,399.0,7.0,229.0,0.0
ENSE00001600371_036 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,656.0,1.0,140.0,19.0,11.0,525.0,1.0,225.0,0.0
ENSE00001600371_037 mut chr12:2743415-2743584 strand=1 len=48.84.38,1.0,347.0,5.0,125.0,11.0,0.0,330.0,2.0,197.0,7.0
ENSE00001600371_038 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,376.0,0.0,101.0,3.0,0.0,146.0,0.0,91.0,0.0
ENSE00001600371_039 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,19.0,0.0,3.0,0.0,0.0,12.0,0.0,12.0,0.0
ENSE00001600371_040 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,348.0,0.0,231.0,0.0,0.0,63.0,59.0,149.0,0.0
ENSE00001600371_041 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,114.0,0.0,19.0,1.0,0.0,114.0,0.0,62.0,3.0
ENSE00001600371_042 mut chr12:2743415-2743584 strand=1 len=48.84.38,3.0,316.0,7.0,68.0,17.0,0.0,191.0,3.0,113.0,15.0
ENSE00001600371_043 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,328.0,2.0,101.0,0.0,0.0,345.0,0.0,205.0,2.0
ENSE00001600371_044 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,167.0,0.0,44.0,5.0,0.0,240.0,0.0,105.0,1.0
ENSE00001600371_045 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,341.0,0.0,71.0,114.0,0.0,122.0,0.0,89.0,1.0
ENSE00001600371_046 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,528.0,0.0,119.0,41.0,1.0,218.0,1.0,111.0,2.0
ENSE00001600371_047 mut chr12:2743415-2743584 strand=1 len=48.84.38,2.0,254.0,1.0,74.0,9.0,0.0,116.0,0.0,57.0,0.0
ENSE00001600371_048 mut chr12:2743415-2743584 strand=1 len=48.84.38,1.0,598.0,0.0,153.0,0.0,0.0,237.0,5.0,154.0,15.0
ENSE00001600371_049 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,544.0,10.0,133.0,156.0,0.0,378.0,4.0,183.0,17.0
ENSE00001600371_050 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,385.0,4.0,128.0,41.0,0.0,220.0,1.0,116.0,16.0
ENSE00001600371_051 mut chr12:2743415-2743584 strand=1 len=48.84.38,6.0,499.0,9.0,144.0,57.0,0.0,255.0,0.0,142.0,40.0
ENSE00001600371_052 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,381.0,0.0,90.0,19.0,0.0,282.0,0.0,129.0,0.0
ENSE00001600371_053 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,478.0,2.0,104.0,104.0,5.0,202.0,0.0,123.0,1.0
ENSE00001600371_054 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,404.0,0.0,80.0,0.0,11.0,273.0,1.0,155.0,47.0
ENSE00001600371_055 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,526.0,7.0,101.0,18.0,0.0,185.0,4.0,94.0,9.0
ENSE00001600371_056 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,513.0,0.0,160.0,0.0,0.0,265.0,0.0,143.0,14.0
ENSE00001600371_057 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,352.0,1.0,87.0,4.0,0.0,210.0,1.0,121.0,4.0
ENSE00001600371_058 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,338.0,1.0,99.0,5.0,0.0,160.0,23.0,59.0,4.0
ENSE00001600371_059 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,124.0,1.0,31.0,0.0,0.0,87.0,0.0,67.0,0.0
ENSE00001600371_060 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,178.0,0.0,73.0,2.0,0.0,103.0,0.0,41.0,2.0
ENSE00001600371_061 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,355.0,1.0,55.0,15.0,0.0,208.0,2.0,102.0,7.0
ENSE00001600371_062 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,345.0,1.0,142.0,34.0,0.0,613.0,7.0,405.0,24.0
ENSE00001600371_063 mut chr12:2743415-2743584 strand=1 len=48.84.38,5.0,1306.0,0.0,297.0,60.0,1.0,241.0,1.0,111.0,1.0
ENSE00001600371_064 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,305.0,0.0,101.0,37.0,3.0,197.0,7.0,104.0,6.0
ENSE00001600371_065 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,557.0,27.0,179.0,224.0,1.0,304.0,28.0,180.0,13.0
ENSE00001600371_066 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,429.0,0.0,98.0,10.0,0.0,205.0,1.0,114.0,2.0
ENSE00001600371_067 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,552.0,0.0,160.0,0.0,0.0,251.0,1.0,155.0,1.0
ENSE00001600371_068 mut chr12:2743415-2743584 strand=1 len=48.84.38,1.0,399.0,2.0,100.0,21.0,0.0,235.0,0.0,131.0,5.0
ENSE00001600371_069 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,352.0,0.0,139.0,11.0,0.0,410.0,0.0,275.0,17.0
ENSE00001600371_070 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,542.0,0.0,114.0,31.0,0.0,267.0,0.0,132.0,4.0
ENSE00001600371_071 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,412.0,0.0,141.0,0.0,0.0,268.0,6.0,125.0,21.0
ENSE00001600371_072 mut chr12:2743415-2743584 strand=1 len=48.84.38,1.0,76.0,0.0,33.0,26.0,0.0,32.0,3.0,27.0,7.0
ENSE00001600371_073 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,180.0,0.0,169.0,0.0,0.0,394.0,0.0,317.0,0.0
ENSE00001600371_074 mut chr12:2743415-2743584 strand=1 len=48.84.38,1.0,188.0,8.0,71.0,4.0,0.0,143.0,1.0,86.0,3.0
ENSE00001600371_075 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,277.0,1.0,82.0,31.0,0.0,170.0,0.0,97.0,0.0
ENSE00001600371_077 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,56.0,195.0,433.0,278.0,0.0,0.0,537.0,862.0,3062.0
ENSE00001600371_078 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,313.0,5.0,125.0,29.0,0.0,224.0,0.0,118.0,7.0
ENSE00001600371_079 mut chr12:2743415-2743584 strand=1 len=48.84.38,0.0,233.0,0.0,45.0,0.0,0.0,154.0,1.0,72.0,4.0
ENSE00001600556 chr10:32321589-32321758 strand=-1 len=45.69.56 ccds=CCDS7171.1,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0
