id,DP1S1,DP1S2,DP2S1,DP2S2,INT1S1,INT1S2,INT2S1,INT2S2,R1-PS,R2-PS,SP1S1,SP1S2,SP2S1,SP2S2
ENSE00001582317_007 chr17:58979933-58980102 strand= + len=48.84.38,3.0,4.0,0.0,0.0,1.0,0.0,5.0,0.0,24.0,20.0,38.0,6.0,22.0,3.0
ENSE00001582317_008 chr17:58979933-58980102 strand= + len=48.84.38,2.0,0.0,0.0,0.0,16.0,5.0,2.0,0.0,10.0,9.0,16.0,0.0,9.0,0.0
ENSE00001582317_009 chr17:58979933-58980102 strand= + len=48.84.38,2.0,0.0,2.0,0.0,6.0,0.0,7.0,0.0,56.0,9.0,93.0,13.0,20.0,7.0
ENSE00001582317_010 chr17:58979933-58980102 strand= + len=48.84.38,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0,13.0,36.0,6.0,12.0,1.0
ENSE00001582317_011 chr17:58979933-58980102 strand= + len=48.84.38,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,24.0,14.0,26.0,8.0,25.0,0.0
ENSE00001582317_012 chr17:58979933-58980102 strand= + len=48.84.38,0.0,0.0,3.0,0.0,10.0,4.0,10.0,0.0,45.0,15.0,66.0,10.0,16.0,9.0
ENSE00001582317_013 chr17:58979933-58980102 strand= + len=48.84.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,5.0,2.0,5.0,0.0
ENSE00001582317_014 chr17:58979933-58980102 strand= + len=48.84.38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,18.0,8.0,4.0,0.0
ENSE00001582317_015 chr17:58979933-58980102 strand= + len=48.84.38,0.0,0.0,0.0,0.0,4.0,0.0,5.0,65.0,32.0,31.0,62.0,15.0,31.0,5.0
ENSE00001582317_016 chr17:58979933-58980102 strand= + len=48.84.38,2.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,52.0,20.0,82.0,18.0,27.0,3.0
ENSE00001582317_017 chr17:58979933-58980102 strand= + len=48.84.38,0.0,0.0,0.0,0.0,17.0,5.0,20.0,0.0,70.0,31.0,146.0,20.0,35.0,5.0
ENSE00001582317_018 chr17:58979933-58980102 strand= + len=48.84.38,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,8.0,11.0,9.0,0.0,25.0,5.0
ENSE00001582317_019 chr17:58979933-58980102 strand= + len=48.84.38,5.0,0.0,1.0,0.0,25.0,0.0,13.0,27.0,38.0,29.0,42.0,7.0,45.0,4.0
ENSE00001582317_020 chr17:58979933-58980102 strand= + len=48.84.38,0.0,1.0,0.0,0.0,1.0,0.0,11.0,0.0,11.0,24.0,16.0,2.0,42.0,14.0
ENSE00001582317_021 chr17:58979933-58980102 strand= + len=48.84.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,8.0,0.0
ENSE00001582317_BRK chr17:58979933-58980102 strand= + len=48.84.38,167.0,228.0,74.0,142.0,53.0,12.0,3.0,0.0,33.0,11.0,4.0,0.0,9.0,1.0
ENSE00001582750_000 chr17:5271624-5271793 strand= + len=41.99.30,83.0,18.0,25.0,10.0,36.0,18.0,33.0,9.0,275.0,271.0,106.0,3.0,94.0,4.0
ENSE00001582750_001 chr17:5271624-5271793 strand= + len=41.99.30,4.0,0.0,6.0,0.0,0.0,0.0,9.0,3.0,65.0,18.0,19.0,2.0,14.0,2.0
ENSE00001582750_002 chr17:5271624-5271793 strand= + len=41.99.30,0.0,0.0,28.0,0.0,28.0,6.0,9.0,0.0,73.0,97.0,23.0,0.0,37.0,1.0
ENSE00001582750_003 chr17:5271624-5271793 strand= + len=41.99.30,10.0,0.0,5.0,0.0,32.0,12.0,27.0,33.0,82.0,132.0,47.0,1.0,43.0,1.0
ENSE00001582750_004 chr17:5271624-5271793 strand= + len=41.99.30,4.0,0.0,0.0,0.0,8.0,1.0,25.0,5.0,8.0,12.0,7.0,0.0,5.0,0.0
ENSE00001582750_005 chr17:5271624-5271793 strand= + len=41.99.30,8.0,0.0,12.0,6.0,10.0,0.0,0.0,0.0,57.0,63.0,19.0,1.0,25.0,0.0
ENSE00001582750_006 chr17:5271624-5271793 strand= + len=41.99.30,5.0,0.0,5.0,11.0,1.0,0.0,9.0,0.0,43.0,35.0,7.0,2.0,4.0,0.0
ENSE00001582750_007 chr17:5271624-5271793 strand= + len=41.99.30,7.0,1.0,7.0,0.0,33.0,18.0,24.0,13.0,74.0,81.0,20.0,3.0,18.0,0.0
ENSE00001582750_008 chr17:5271624-5271793 strand= + len=41.99.30,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,18.0,15.0,16.0,1.0,10.0,1.0
ENSE00001582750_009 chr17:5271624-5271793 strand= + len=41.99.30,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,55.0,26.0,28.0,1.0,20.0,0.0
ENSE00001582750_010 chr17:5271624-5271793 strand= + len=41.99.30,10.0,8.0,3.0,0.0,12.0,0.0,1.0,0.0,24.0,38.0,7.0,0.0,9.0,0.0
ENSE00001582750_011 chr17:5271624-5271793 strand= + len=41.99.30,6.0,5.0,16.0,0.0,35.0,2.0,21.0,9.0,92.0,80.0,54.0,4.0,29.0,1.0
ENSE00001582750_012 chr17:5271624-5271793 strand= + len=41.99.30,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0,13.0,7.0
ENSE00001582750_013 chr17:5271624-5271793 strand= + len=41.99.30,5.0,0.0,15.0,0.0,4.0,0.0,4.0,16.0,39.0,41.0,6.0,0.0,20.0,1.0
ENSE00001582750_014 chr17:5271624-5271793 strand= + len=41.99.30,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,9.0,11.0,1.0,0.0,4.0,0.0
ENSE00001582750_015 chr17:5271624-5271793 strand= + len=41.99.30,5.0,0.0,1.0,3.0,32.0,23.0,37.0,28.0,39.0,32.0,71.0,16.0,47.0,7.0
ENSE00001582750_016 chr17:5271624-5271793 strand= + len=41.99.30,1.0,0.0,0.0,0.0,26.0,0.0,4.0,70.0,18.0,19.0,8.0,0.0,10.0,0.0
ENSE00001582750_017 chr17:5271624-5271793 strand= + len=41.99.30,24.0,26.0,3.0,0.0,8.0,0.0,13.0,2.0,59.0,58.0,11.0,0.0,13.0,2.0
ENSE00001582750_018 chr17:5271624-5271793 strand= + len=41.99.30,28.0,4.0,8.0,0.0,31.0,2.0,32.0,16.0,108.0,83.0,51.0,2.0,45.0,0.0
ENSE00001582750_019 chr17:5271624-5271793 strand= + len=41.99.30,41.0,52.0,94.0,102.0,7.0,0.0,0.0,0.0,29.0,17.0,6.0,0.0,2.0,0.0
ENSE00001582750_020 chr17:5271624-5271793 strand= + len=41.99.30,2.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,28.0,51.0,7.0,0.0,13.0,0.0
ENSE00001582750_021 chr17:5271624-5271793 strand= + len=41.99.30,22.0,5.0,23.0,5.0,83.0,31.0,75.0,48.0,48.0,80.0,1.0,0.0,2.0,0.0
ENSE00001582750_022 chr17:5271624-5271793 strand= + len=41.99.30,17.0,31.0,75.0,86.0,5.0,0.0,10.0,0.0,40.0,48.0,11.0,0.0,9.0,0.0
ENSE00001582750_023 chr17:5271624-5271793 strand= + len=41.99.30,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,27.0,13.0,14.0,0.0,13.0,0.0
ENSE00001582750_024 chr17:5271624-5271793 strand= + len=41.99.30,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,9.0,13.0,2.0,0.0,4.0,1.0
ENSE00001582750_BRK chr17:5271624-5271793 strand= + len=41.99.30,282.0,527.0,723.0,1016.0,11.0,0.0,55.0,8.0,28.0,88.0,1.0,0.0,2.0,0.0
ENSE00001585885_000 chr2:153399203-153399372 strand= + len=50.81.39,0.0,0.0,1.0,0.0,17.0,3.0,28.0,11.0,63.0,60.0,122.0,20.0,93.0,13.0
ENSE00001587179_000 chr1:3160586-3160755 strand= + len=65.51.54,34.0,66.0,4.0,2.0,40.0,15.0,45.0,13.0,116.0,68.0,161.0,19.0,100.0,16.0
ENSE00001587179_001 chr1:3160586-3160755 strand= + len=65.51.54,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,10.0,10.0,12.0,4.0,39.0,16.0
ENSE00001587179_002 chr1:3160586-3160755 strand= + len=65.51.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,10.0,0.0,2.0,0.0
ENSE00001587179_003 chr1:3160586-3160755 strand= + len=65.51.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,9.0,1.0
ENSE00001587179_005 chr1:3160586-3160755 strand= + len=65.51.54,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,6.0,0.0
ENSE00001587179_006 chr1:3160586-3160755 strand= + len=65.51.54,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,16.0,3.0
ENSE00001587179_007 chr1:3160586-3160755 strand= + len=65.51.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,26.0,2.0,4.0,3.0
ENSE00001587179_008 chr1:3160586-3160755 strand= + len=65.51.54,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,3.0,9.0,2.0,0.0,0.0
ENSE00001587179_009 chr1:3160586-3160755 strand= + len=65.51.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,1.0,0.0
ENSE00001587179_010 chr1:3160586-3160755 strand= + len=65.51.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,3.0,1.0
ENSE00001587179_011 chr1:3160586-3160755 strand= + len=65.51.54,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,14.0,2.0,7.0,3.0
ENSE00001587179_012 chr1:3160586-3160755 strand= + len=65.51.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0
ENSE00001587179_013 chr1:3160586-3160755 strand= + len=65.51.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSE00001587179_014 chr1:3160586-3160755 strand= + len=65.51.54,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,13.0,11.0,24.0,1.0,20.0,1.0
ENSE00001587179_015 chr1:3160586-3160755 strand= + len=65.51.54,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,11.0,9.0,7.0,0.0,17.0,2.0
ENSE00001587179_017 chr1:3160586-3160755 strand= + len=65.51.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,0.0,10.0,4.0
ENSE00001587179_018 chr1:3160586-3160755 strand= + len=65.51.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,7.0,0.0
ENSE00001587179_019 chr1:3160586-3160755 strand= + len=65.51.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0
ENSE00001587179_020 chr1:3160586-3160755 strand= + len=65.51.54,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ENSE00001587179_021 chr1:3160586-3160755 strand= + len=65.51.54,3.0,0.0,1.0,0.0,10.0,0.0,10.0,0.0,41.0,30.0,70.0,7.0,60.0,8.0
ENSE00001587179_022 chr1:3160586-3160755 strand= + len=65.51.54,0.0,0.0,0.0,0.0,17.0,12.0,13.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0
ENSE00001587179_023 chr1:3160586-3160755 strand= + len=65.51.54,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSE00001587179_024 chr1:3160586-3160755 strand= + len=65.51.54,2.0,0.0,0.0,0.0,18.0,0.0,20.0,0.0,19.0,33.0,15.0,0.0,55.0,15.0
ENSE00001587179_025 chr1:3160586-3160755 strand= + len=65.51.54,0.0,0.0,0.0,0.0,1.0,6.0,3.0,8.0,12.0,12.0,21.0,0.0,26.0,1.0
ENSE00001587179_026 chr1:3160586-3160755 strand= + len=65.51.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,57.0,8.0,11.0,5.0
ENSE00001587179_027 chr1:3160586-3160755 strand= + len=65.51.54,7.0,4.0,0.0,0.0,4.0,0.0,10.0,0.0,9.0,0.0,3.0,2.0,12.0,2.0
ENSE00001587179_028 chr1:3160586-3160755 strand= + len=65.51.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ENSE00001587179_029 chr1:3160586-3160755 strand= + len=65.51.54,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,4.0,8.0,7.0,1.0,11.0,0.0
ENSE00001587179_030 chr1:3160586-3160755 strand= + len=65.51.54,1.0,0.0,0.0,0.0,6.0,14.0,13.0,0.0,11.0,30.0,28.0,4.0,42.0,12.0
ENSE00001587179_031 chr1:3160586-3160755 strand= + len=65.51.54,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,19.0,4.0,62.0,10.0,13.0,3.0
ENSE00001587179_032 chr1:3160586-3160755 strand= + len=65.51.54,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,29.0,7.0,30.0,9.0,23.0,4.0
ENSE00001587179_BRK chr1:3160586-3160755 strand= + len=65.51.54,68.0,203.0,48.0,52.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0
ENSE00001589348_000 chr4:6031396-6031565 strand= - len=47.66.57,57.0,155.0,131.0,414.0,30.0,12.0,22.0,2.0,86.0,90.0,130.0,27.0,109.0,29.0
ENSE00001589348_BRK chr4:6031396-6031565 strand= - len=47.66.57,104.0,140.0,51.0,91.0,10.0,0.0,6.0,0.0,17.0,7.0,0.0,0.0,2.0,0.0
ENSE00001589892_000 chr10:64219438-64219607 strand= + len=62.57.51,0.0,0.0,0.0,2.0,7.0,0.0,7.0,20.0,11.0,13.0,27.0,5.0,25.0,8.0
ENSE00001589892_002 chr10:64219438-64219607 strand= + len=62.57.51,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,16.0,3.0,11.0,2.0,4.0,0.0
ENSE00001589892_005 chr10:64219438-64219607 strand= + len=62.57.51,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,7.0,1.0,7.0,0.0,0.0,0.0
ENSE00001589892_006 chr10:64219438-64219607 strand= + len=62.57.51,2.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,9.0,4.0,21.0,5.0,20.0,3.0
ENSE00001589892_007 chr10:64219438-64219607 strand= + len=62.57.51,0.0,0.0,0.0,0.0,6.0,0.0,13.0,13.0,5.0,0.0,2.0,0.0,2.0,0.0
ENSE00001589892_008 chr10:64219438-64219607 strand= + len=62.57.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,1.0
ENSE00001589892_009 chr10:64219438-64219607 strand= + len=62.57.51,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSE00001589892_010 chr10:64219438-64219607 strand= + len=62.57.51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,1.0,11.0,5.0,4.0,1.0
ENSE00001589892_011 chr10:64219438-64219607 strand= + len=62.57.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSE00001589892_013 chr10:64219438-64219607 strand= + len=62.57.51,1.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,14.0,1.0,18.0,3.0,3.0,0.0
ENSE00001589892_014 chr10:64219438-64219607 strand= + len=62.57.51,0.0,0.0,0.0,0.0,11.0,8.0,14.0,36.0,3.0,0.0,0.0,0.0,2.0,0.0
ENSE00001589892_017 chr10:64219438-64219607 strand= + len=62.57.51,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00001589892_018 chr10:64219438-64219607 strand= + len=62.57.51,0.0,0.0,0.0,0.0,18.0,7.0,9.0,1.0,13.0,0.0,12.0,0.0,1.0,0.0
ENSE00001589892_020 chr10:64219438-64219607 strand= + len=62.57.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
ENSE00001589892_022 chr10:64219438-64219607 strand= + len=62.57.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSE00001589892_024 chr10:64219438-64219607 strand= + len=62.57.51,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,10.0,1.0,1.0,2.0,11.0,0.0
ENSE00001591839_000 chr12:53859647-53859816 strand= + len=69.42.59,1.0,0.0,3.0,10.0,262.0,210.0,277.0,375.0,37.0,39.0,4.0,0.0,2.0,0.0
ENSE00001591839_005 chr12:53859647-53859816 strand= + len=69.42.59,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSE00001591839_007 chr12:53859647-53859816 strand= + len=69.42.59,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,5.0,0.0
ENSE00001591839_009 chr12:53859647-53859816 strand= + len=69.42.59,0.0,0.0,1.0,0.0,92.0,75.0,82.0,84.0,13.0,6.0,0.0,0.0,0.0,0.0
ENSE00001591839_010 chr12:53859647-53859816 strand= + len=69.42.59,0.0,0.0,4.0,0.0,2.0,2.0,11.0,12.0,1.0,10.0,0.0,0.0,0.0,0.0
ENSE00001591839_011 chr12:53859647-53859816 strand= + len=69.42.59,0.0,0.0,0.0,0.0,6.0,1.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0
ENSE00001591839_012 chr12:53859647-53859816 strand= + len=69.42.59,0.0,0.0,0.0,0.0,11.0,6.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSE00001591839_013 chr12:53859647-53859816 strand= + len=69.42.59,0.0,0.0,0.0,0.0,9.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
ENSE00001591839_016 chr12:53859647-53859816 strand= + len=69.42.59,0.0,0.0,2.0,0.0,4.0,14.0,18.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0
ENSE00001591839_017 chr12:53859647-53859816 strand= + len=69.42.59,0.0,0.0,0.0,0.0,3.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00001591839_018 chr12:53859647-53859816 strand= + len=69.42.59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00001591839_019 chr12:53859647-53859816 strand= + len=69.42.59,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00001591917_SKP chr6:33147993-33148162 strand= - len=42.75.53,94.0,215.0,53.0,88.0,0.0,0.0,0.0,0.0,15.0,5.0,1.0,0.0,0.0,0.0
ENSE00001591943_000 chr12:48373739-48373908 strand= - len=53.54.63,0.0,0.0,2.0,0.0,20.0,0.0,1.0,0.0,19.0,44.0,69.0,10.0,73.0,13.0
ENSE00001591943_001 chr12:48373739-48373908 strand= - len=53.54.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0
ENSE00001591943_002 chr12:48373739-48373908 strand= - len=53.54.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0
ENSE00001591943_003 chr12:48373739-48373908 strand= - len=53.54.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
ENSE00001591943_004 chr12:48373739-48373908 strand= - len=53.54.63,2.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,26.0,1.0,45.0,9.0,5.0,1.0
ENSE00001591943_006 chr12:48373739-48373908 strand= - len=53.54.63,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,18.0,0.0,4.0,1.0
ENSE00001591943_007 chr12:48373739-48373908 strand= - len=53.54.63,0.0,0.0,0.0,0.0,11.0,15.0,0.0,0.0,3.0,3.0,3.0,0.0,10.0,0.0
ENSE00001591943_009 chr12:48373739-48373908 strand= - len=53.54.63,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ENSE00001593058_000 chr15:75581691-75581860 strand= + len=47.87.36,0.0,0.0,11.0,7.0,13.0,1.0,10.0,0.0,68.0,76.0,127.0,10.0,87.0,12.0
ENSE00001593058_BRK chr15:75581691-75581860 strand= + len=47.87.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00001593543_000 chr5:38338752-38338921 strand= + len=48.84.38,6.0,0.0,16.0,6.0,31.0,26.0,32.0,27.0,80.0,67.0,94.0,21.0,112.0,18.0
ENSE00001593543_BRK chr5:38338752-38338921 strand= + len=48.84.38,110.0,255.0,143.0,291.0,17.0,0.0,17.0,0.0,16.0,18.0,0.0,0.0,1.0,0.0
ENSE00001593922_000 chr4:141870411-141870580 strand= - len=44.72.54,41.0,57.0,6.0,6.0,24.0,3.0,17.0,1.0,70.0,60.0,124.0,25.0,78.0,31.0
ENSE00001593922_BRK chr4:141870411-141870580 strand= - len=44.72.54,11.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00001594034_000 chr1:114254333-114254502 strand= - len=35.90.45,36.0,15.0,8.0,2.0,82.0,63.0,92.0,26.0,149.0,142.0,272.0,36.0,158.0,17.0
ENSE00001594034_001 chr1:114254333-114254502 strand= - len=35.90.45,8.0,8.0,6.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
ENSE00001594034_002 chr1:114254333-114254502 strand= - len=35.90.45,61.0,116.0,72.0,129.0,2.0,0.0,10.0,29.0,8.0,17.0,7.0,0.0,5.0,0.0
ENSE00001594034_003 chr1:114254333-114254502 strand= - len=35.90.45,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0
ENSE00001594034_004 chr1:114254333-114254502 strand= - len=35.90.45,0.0,0.0,0.0,0.0,2.0,17.0,1.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0
ENSE00001594034_005 chr1:114254333-114254502 strand= - len=35.90.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,3.0,0.0
ENSE00001594034_006 chr1:114254333-114254502 strand= - len=35.90.45,0.0,0.0,0.0,0.0,32.0,42.0,16.0,31.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSE00001594034_007 chr1:114254333-114254502 strand= - len=35.90.45,0.0,0.0,0.0,0.0,1.0,10.0,2.0,0.0,9.0,3.0,15.0,1.0,3.0,0.0
ENSE00001594034_008 chr1:114254333-114254502 strand= - len=35.90.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSE00001594034_009 chr1:114254333-114254502 strand= - len=35.90.45,0.0,0.0,0.0,0.0,104.0,92.0,46.0,130.0,18.0,4.0,0.0,0.0,0.0,0.0
ENSE00001594034_010 chr1:114254333-114254502 strand= - len=35.90.45,0.0,1.0,0.0,0.0,79.0,79.0,91.0,99.0,3.0,17.0,2.0,0.0,3.0,0.0
ENSE00001594034_011 chr1:114254333-114254502 strand= - len=35.90.45,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,4.0,5.0,0.0,6.0,0.0
ENSE00001594034_012 chr1:114254333-114254502 strand= - len=35.90.45,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,9.0,7.0,0.0,4.0,2.0
ENSE00001594034_013 chr1:114254333-114254502 strand= - len=35.90.45,2.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,33.0,7.0,49.0,4.0,11.0,2.0
ENSE00001594034_014 chr1:114254333-114254502 strand= - len=35.90.45,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,4.0,1.0
ENSE00001594034_015 chr1:114254333-114254502 strand= - len=35.90.45,11.0,16.0,0.0,0.0,3.0,0.0,1.0,0.0,15.0,14.0,18.0,7.0,12.0,4.0
ENSE00001594034_016 chr1:114254333-114254502 strand= - len=35.90.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,19.0,2.0,19.0,3.0
ENSE00001594034_017 chr1:114254333-114254502 strand= - len=35.90.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSE00001594034_018 chr1:114254333-114254502 strand= - len=35.90.45,0.0,0.0,0.0,0.0,70.0,30.0,75.0,68.0,4.0,25.0,5.0,0.0,6.0,2.0
ENSE00001594034_019 chr1:114254333-114254502 strand= - len=35.90.45,0.0,0.0,7.0,0.0,15.0,3.0,15.0,17.0,26.0,14.0,28.0,1.0,23.0,4.0
ENSE00001594034_BRK chr1:114254333-114254502 strand= - len=35.90.45,80.0,132.0,27.0,68.0,5.0,0.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0
ENSE00001594092_000 chr4:109765621-109765790 strand= - len=54.51.65,7.0,14.0,5.0,0.0,22.0,6.0,16.0,0.0,73.0,44.0,108.0,7.0,64.0,17.0
ENSE00001594092_BRK chr4:109765621-109765790 strand= - len=54.51.65,29.0,92.0,25.0,59.0,6.0,0.0,5.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0
ENSE00001594592_000 chr2:31422288-31422457 strand= - len=48.63.59,4.0,0.0,1.0,2.0,250.0,299.0,167.0,402.0,35.0,29.0,3.0,0.0,1.0,0.0
ENSE00001594592_BRK chr2:31422288-31422457 strand= - len=48.63.59,5.0,11.0,20.0,12.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0
ENSE00001594956_000 chr3:38912129-38912298 strand= - len=53.54.63,6.0,7.0,0.0,0.0,9.0,3.0,6.0,0.0,23.0,26.0,40.0,19.0,30.0,13.0
ENSE00001594956_BRK chr3:38912129-38912298 strand= - len=53.54.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ENSE00001595572_000 chr17:33954608-33954777 strand= + len=42.96.32,4.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,12.0,8.0,30.0,2.0,12.0,0.0
ENSE00001595572_001 chr17:33954608-33954777 strand= + len=42.96.32,0.0,0.0,0.0,0.0,7.0,7.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
ENSE00001595572_002 chr17:33954608-33954777 strand= + len=42.96.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
ENSE00001595572_003 chr17:33954608-33954777 strand= + len=42.96.32,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,2.0,9.0,4.0
ENSE00001595572_005 chr17:33954608-33954777 strand= + len=42.96.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
